,Unnamed: 0,user_id,project_id,title,adult_content,description,instructions_flag,requester_id,requester_trusted_flag,project_stat,avg_money_hourly,moneyMed,moneyTop10,moneyMax3,pool_id,pool_started_at,task_attempted_flag,country,user_language,birth_day,joined,age
8737,8929,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8738,8930,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8739,8931,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8740,8932,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8741,8933,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8742,8934,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.0,0.01,0.04,0.57,36630306.0,2022-12-07T12:18:19.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8743,8935,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8744,8936,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8745,8937,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8746,8938,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8747,8939,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8748,8940,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8749,8941,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8750,8942,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8751,8943,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8752,8944,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.248276,0.01,0.04,0.57,36630513.0,2022-12-07T12:26:47.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8753,8945,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8754,8946,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8755,8947,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8756,8948,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8757,8949,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8758,8950,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8759,8951,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8760,8952,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8761,8953,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8762,8954,1718146027.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.0,0.01,0.03,0.37,36630687.0,2022-12-01T13:41:31.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8763,8955,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8764,8956,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8765,8957,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8766,8958,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8767,8959,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8768,8960,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8769,8961,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8770,8962,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8771,8963,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8772,8964,1718146027.0,59047.0,Относится ли изображение к категории?,1,"Обучение по категории ""ЛГБТ""",1,952e5619e420d3872f88fa12cdc99bfc,1,4.73,0.229299,0.01,0.04,1.29,36738261.0,2022-12-07T12:32:21.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8773,8965,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""LGBT"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.276923,0.01,0.04,0.57,36738338.0,2022-12-07T12:39:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8774,8966,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""LGBT"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.276923,0.01,0.04,0.57,36738338.0,2022-12-07T12:39:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8775,8967,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""LGBT"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.276923,0.01,0.04,0.57,36738338.0,2022-12-07T12:39:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8776,8968,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""LGBT"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.276923,0.01,0.04,0.57,36738338.0,2022-12-07T12:39:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8777,8969,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""LGBT"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.276923,0.01,0.04,0.57,36738338.0,2022-12-07T12:39:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8778,8970,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""LGBT"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.276923,0.01,0.04,0.57,36738338.0,2022-12-07T12:39:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
8779,8971,1718146027.0,59047.0,Does the image belong to the category?,1,"The training in the ""LGBT"" category",1,952e5619e420d3872f88fa12cdc99bfc,1,4.72,0.276923,0.01,0.04,0.57,36738338.0,2022-12-07T12:39:28.000Z,True,US,"EN,",1994-01-15,2022-11-24T00:00:00.000Z,28
